account_id,contact_id,insurance_type
72858017,7351073,Health Insurance
65747815,66241667,Health Insurance
81504632,27150470,Health Insurance
48523440,93782522,Health Insurance
3583285,84637381,Car Insurance
28887081,48557259,Health Insurance
48214502,59346910,Car Insurance
63711059,14364218,House Insurance
95548334,59495578,Car Insurance
90334524,19120967,Health Insurance
8293772,47732685,Car Insurance
50286794,88117809,House Insurance
25940851,20247222,House Insurance
7384711,20776049,Car Insurance
80218425,47948342,Health Insurance
21926048,62446985,House Insurance
62841203,50080806,Health Insurance
41803497,87132181,House Insurance
69523988,70380993,House Insurance
32716733,39095843,Health Insurance
43942391,79241258,Health Insurance
96148066,34958128,House Insurance
69675836,63809710,Car Insurance
70439682,71756470,Car Insurance
47940436,78442542,Car Insurance
14727872,37605323,House Insurance
21790580,21904283,Car Insurance
8990540,70383490,Health Insurance
26931719,26408583,Health Insurance
93122830,89382432,House Insurance
17753459,68635871,Car Insurance
53394333,33010114,Health Insurance
46750491,19171377,House Insurance
28248941,2846430,House Insurance
58598318,29961596,House Insurance
88211464,16654906,Health Insurance
99770771,74939753,House Insurance
73490963,7673579,Health Insurance
57581949,92818131,Car Insurance
21235938,3181447,Health Insurance
2627991,44119535,Car Insurance
67156417,5570732,Health Insurance
34781014,72074583,Car Insurance
60147115,22146657,Health Insurance
81659729,83878933,House Insurance
49491098,55747353,Health Insurance
70415118,7958610,House Insurance
27855409,14429297,House Insurance
3244049,20289077,Health Insurance
19625245,48910462,Car Insurance
42216006,9194425,Car Insurance
73325527,40611018,Car Insurance
6235573,10156067,Health Insurance
68187041,42746152,Car Insurance
46167672,80266587,Car Insurance
37036595,53677478,Car Insurance
18857840,95378209,House Insurance
45001640,84968149,Car Insurance
17717807,56421564,Health Insurance
15873241,28749321,House Insurance
93379846,25162234,Health Insurance
86186447,57883235,Health Insurance
52129084,77038408,Car Insurance
63502742,41626309,Car Insurance
68297869,41816038,House Insurance
43563559,46759687,Car Insurance
64732173,80453064,Health Insurance
33528309,65620301,Health Insurance
47606948,45554544,House Insurance
65049338,16642760,House Insurance
49479339,20542056,Health Insurance
55177127,26989212,Car Insurance
53262391,12254618,House Insurance
31322551,64256869,House Insurance
804049,27548089,House Insurance
90727336,67752030,Health Insurance
79378254,3751595,Health Insurance
13210463,47182076,House Insurance
20665017,38299798,Health Insurance
73882058,2272169,Car Insurance
6524850,81190486,Car Insurance
34843178,19965103,Health Insurance
18385402,73601322,Health Insurance
39554748,61899494,House Insurance
39315660,17804364,House Insurance
58702768,54222176,Health Insurance
80178628,58983825,Car Insurance
23204368,13443925,House Insurance
90254473,99649387,House Insurance
68322567,13390266,Health Insurance
51469756,35263762,House Insurance
63994890,34315324,House Insurance
62162441,94429568,Health Insurance
8418315,1448700,Health Insurance
56551644,95042984,Car Insurance
32368642,5798481,House Insurance
94995611,28695032,Health Insurance
82123710,50605073,Car Insurance
97924485,96434624,Car Insurance
65453774,96993070,Car Insurance
45906020,74409543,Health Insurance
55940824,48870764,House Insurance
95983558,68008033,Car Insurance
41353791,18518792,House Insurance
99758424,86099135,Car Insurance
44924893,73732181,Car Insurance
84892870,6897145,House Insurance
97514457,28326035,House Insurance
95863505,27009179,House Insurance
43581260,12016168,House Insurance
77267572,81932259,Car Insurance
32279623,48814528,Car Insurance
20367427,45010044,Health Insurance
4759354,57070311,House Insurance
63901555,96328907,Health Insurance
13368437,94784720,Car Insurance
524447,30703689,Health Insurance
24916775,93514221,Car Insurance
84102116,3287092,Health Insurance
19315047,93789212,Car Insurance
17799212,44155594,House Insurance
20117356,82273150,Car Insurance
94617552,43746910,Health Insurance
8752259,36831771,Health Insurance
33440194,9680422,House Insurance
16477685,18816841,House Insurance
7290010,23590159,Car Insurance
14119618,11031397,Car Insurance
77712182,1603235,House Insurance
61312795,74409212,Health Insurance
75696185,99618281,House Insurance
62672811,89000090,House Insurance
39567846,18239897,Health Insurance
67475160,79720037,House Insurance
40871868,75095470,Car Insurance
41034994,34535766,Health Insurance
3672203,69899877,Car Insurance
10943087,75259981,Health Insurance
30164503,97656748,House Insurance
23286736,92024169,Health Insurance
35162761,27803504,Car Insurance
44812473,84125746,Car Insurance
49215812,93751580,House Insurance
91955595,74400251,Car Insurance
90336357,86637155,Car Insurance
75249144,26986899,Health Insurance
35270920,92152338,House Insurance
38468324,33095599,House Insurance
24967483,84776828,Car Insurance
48786081,70752223,Health Insurance
17023872,30726921,Health Insurance
56074186,45733622,House Insurance
22442662,2697004,House Insurance
50102049,12677625,Car Insurance
92250266,52346490,Car Insurance
40834304,83453174,Car Insurance
23550316,57987899,House Insurance
87872738,7098942,Health Insurance
17790302,22246481,Health Insurance
33062865,87614017,Health Insurance
6409051,38764098,Health Insurance
46351944,37738438,Car Insurance
87165171,39493834,House Insurance
43348762,9936417,House Insurance
29038519,70569393,Car Insurance
87939280,91752084,House Insurance
63451269,32372302,Health Insurance
93543363,19702933,Car Insurance
41693005,60668570,Health Insurance
83956422,52395129,Health Insurance
81023713,35091952,Car Insurance
3243783,35149865,House Insurance
58617655,76928714,House Insurance
19260637,72340752,House Insurance
83351459,3489271,Car Insurance
23500532,14065083,Health Insurance
60373341,77116800,House Insurance
99098953,96953646,House Insurance
50475189,88814248,Car Insurance
7438762,12734467,Car Insurance
66452310,95327612,Car Insurance
77984971,1349590,Health Insurance
58888590,87315674,Car Insurance
28798700,58539128,Car Insurance
86486113,45748290,House Insurance
11919840,40439785,Car Insurance
10936368,78712685,Health Insurance
64954968,22324474,Health Insurance
77080209,54102469,Car Insurance
54035547,1499536,Health Insurance
79498384,74092286,Health Insurance
57444122,71784903,Car Insurance
81331532,21752074,Car Insurance
54464298,3506959,Health Insurance
77445425,90821820,Car Insurance
29891632,69188691,House Insurance
58533892,41937202,House Insurance
26733975,70757321,Car Insurance
29110398,98550536,House Insurance
75990007,1505411,Health Insurance
32919617,10571158,House Insurance
13340415,8256141,Car Insurance
96515791,77520474,Health Insurance
7331144,70095903,Car Insurance
48103386,80223698,Car Insurance
18871911,3881414,House Insurance
9679145,76529058,Car Insurance
48205384,76243181,Car Insurance
74691417,16412311,House Insurance
44574682,96218332,Car Insurance
81440666,27758393,Car Insurance
40247781,28486366,House Insurance
17342251,31239404,Health Insurance
90508944,3571249,Health Insurance
29264156,67486443,Car Insurance
97750577,52866741,Car Insurance
35795699,64371236,House Insurance
53284423,84478651,Health Insurance
54400746,34841186,House Insurance
10585761,18666168,House Insurance
29595028,66536839,Car Insurance
72883050,40867501,House Insurance
38979963,74192374,Health Insurance
81082650,48584633,Health Insurance
62793022,17814455,House Insurance
107496,18431086,House Insurance
89415699,30544549,Car Insurance
30363933,13947702,House Insurance
3316094,11619086,House Insurance
38232648,76331757,House Insurance
70780741,43605529,Health Insurance
33478905,42005102,Health Insurance
30907750,26105260,House Insurance
6809068,8426611,Health Insurance
54218398,71704405,Car Insurance
81123475,60592906,House Insurance
49393530,91861641,House Insurance
17397918,27275796,House Insurance
20545093,15851153,Car Insurance
43970996,74365685,House Insurance
66047472,13764363,Health Insurance
75002796,15467949,House Insurance
49575328,15337168,House Insurance
12416417,22876582,Car Insurance
7246382,95765446,House Insurance
38247091,15623010,Car Insurance
27046933,37726463,Car Insurance
43285050,96626365,Car Insurance
65420825,84676591,Health Insurance
28705049,96098735,Car Insurance
83857590,62117628,Car Insurance
5977901,47662226,House Insurance
60867321,45508472,House Insurance
60035397,97833840,Health Insurance
81106361,3644956,Car Insurance
77690049,66294921,Health Insurance
95551682,29734522,Car Insurance
98616386,37653179,Health Insurance
66369244,60814225,House Insurance
89146906,49348575,House Insurance
99856943,43908383,Car Insurance
23624144,18069110,Health Insurance
59610690,57569114,House Insurance
44755433,18802382,Car Insurance
43637070,48092756,House Insurance
87902015,36164480,House Insurance
44885425,17207823,Car Insurance
32108362,93153655,Health Insurance
86433521,30299886,House Insurance
69746318,57945847,Health Insurance
64839423,5366676,House Insurance
60924500,32200042,House Insurance
18772376,60520207,Car Insurance
18394646,58940643,Health Insurance
63754457,77275884,Car Insurance
57886333,51743804,Health Insurance
34380142,33040571,House Insurance
88944449,80595012,House Insurance
72154448,35730028,Health Insurance
19780964,30536241,House Insurance
75337384,1589639,Car Insurance
68637325,54986182,House Insurance
71313412,72244337,Health Insurance
87346510,70187346,Health Insurance
30634302,61972956,Health Insurance
8437740,50008732,House Insurance
24992151,38515911,House Insurance
54847609,88949758,Car Insurance
30423459,26297888,Health Insurance
44343501,66679293,Car Insurance
83230235,89657691,House Insurance
44521106,47235125,Car Insurance
94784415,85461639,Health Insurance
15902736,39632157,Health Insurance
31568412,46975234,House Insurance
82104218,97282826,Health Insurance
42103352,24186561,Car Insurance
64996095,17041818,Car Insurance
43625180,62064494,House Insurance
12266230,98878555,Health Insurance
33991316,61384683,House Insurance
90684122,62693008,House Insurance
79310330,39762264,Car Insurance
30168492,31566863,Car Insurance
48982150,29976942,House Insurance
23666785,19773391,Car Insurance
18097684,46771877,House Insurance
6971788,36294860,Car Insurance
8714668,36571391,Car Insurance
30684369,42256945,House Insurance
2628189,99809497,Health Insurance
84845438,65814476,House Insurance
77302875,54790518,Car Insurance
69246972,46549808,Car Insurance
72517982,2675749,House Insurance
260204,64403188,Car Insurance
74548946,85326998,Health Insurance
58394291,24655352,House Insurance
50342137,45913882,House Insurance
83022229,62288808,Health Insurance
10252710,83216916,Car Insurance
11508946,99717668,Health Insurance
21394340,938578,Health Insurance
44179247,87813184,Car Insurance
93977290,54833116,House Insurance
8739928,33703289,House Insurance
98837046,27538433,Health Insurance
76391120,84667623,House Insurance
19442750,8984170,House Insurance
7478672,99300037,Car Insurance
89185020,37924601,Health Insurance
63002062,42008002,Car Insurance
50131700,92834993,House Insurance
20531606,39261688,House Insurance
14133637,56424107,House Insurance
17736261,70620854,House Insurance
40410268,10059935,Car Insurance
68993873,82435715,House Insurance
60574609,10439616,House Insurance
70234404,1737446,Health Insurance
14583239,24976452,House Insurance
45785821,55033771,House Insurance
68109877,7158526,House Insurance
6510918,48066333,House Insurance
85243828,93281906,Car Insurance
99108416,69007805,Car Insurance
49967519,67546122,House Insurance
79279775,64258203,Health Insurance
55836538,66842825,House Insurance
51531825,47792290,Car Insurance
83517256,52436529,House Insurance
97904597,44256956,House Insurance
95921048,87376605,Health Insurance
